System Crasher,92,7.9,7
The 36th Chamber of Shaolin,,7.7,6
What a Girl Wants,35,5.8,6
Candy Jar,71,5.8,2
He Named Me Malala,72,6.9,8
Te3n,100,7.3,9
Race to Witch Mountain,42,5.7,9
A Gray State,100,6.2,5
Chupke Chupke,,8.4,6
The Land of Steady Habits,84,6.2,9
A Night at the Roxbury,11,6.3,4
Neon Genesis Evangelion: Death and Rebirth,,7.5,8
My Big Night,90,6,8
Song for Marion,65,7,2
The Discovery,46,6.3,3
The Laundromat,42,6.3,4
Gol Maal,,8.6,7
Lifechanger,86,5.4,10
Would You Rather,59,5.7,5
The Butterfly's Dream,,7.8,3
Vizontele,,8,1
Hasan Minhaj: Homecoming King,,8.3,8
Una,76,6.2,5
Bethany Hamilton: Unstoppable,71,7.3,4
Alone in Berlin,57,6.5,9
Dhobi Ghat,68,7,5
Burning Sands,86,6.1,1
The Great Hack,83,7,8
We Are Your Friends,38,6.2,2
Barry,80,5.8,10
John Mulaney: The Comeback Kid,,7.9,3
The Rugrats Movie,59,5.9,6
Bill Burr: You People Are All The Same,,8.3,3
Bill Nye: Science Guy,100,6.1,2
Hit & Run,48,6.1,1
Kabir Singh,25,7.1,3
The Most Unknown,91,6.6,8
Mean Dreams,78,6.3,3
Ali Wong: Hard Knock Wife,100,7.4,7
Trophy,98,7.3,10
Dream Big: Engineering Our World,100,6.4,1
Toilet - Ek Prem Katha,43,7.2,9
Pope Francis: A Man of His Word,83,6.1,9
68 Kill,70,6,3
Head On,63,6.5,1
Berserk: The Golden Age Arc II - The Battle for Doldrey,,7.8,5
Waar,,7.9,6
14 Blades,69,6.3,2
Live Twice  Love Once,50,7.2,4
Triple Threat,68,5.5,10
Earth to Echo,51,5.8,8
Buster's Mal Heart,70,6.1,3
1000 Rupee Note,80,7.3,3
40 Days and 40 Nights,39,5.6,1
Taylor Swift: Reputation Stadium Tour,,8.3,4
Hannibal Buress: Comedy Camisado,100,6.6,2
Tokyo Idols,89,6.8,6
Bhool Bhulaiyaa,20,7.3,1
Dev.D,,8,10
John Mulaney & The Sack Lunch Bunch,100,7.5,8
Eli,48,5.7,4
City of Joy,100,7.3,8
Beyond Skyline,63,5.3,6
Ninja Assassin,25,6.3,1
As Above  So Below,26,6.2,8
The Oath,75,6.4,10
The Cloverfield Paradox,16,5.5,7
Concussion,75,5.6,8
Little Monsters,50,6.1,5
Dil Se..,,7.6,8
Berserk: The Golden Age Arc III - The Advent,,7.9,2
The Core,40,5.5,6
2 States,44,6.9,4
The Rum Diary,51,6.2,5
Being AP,100,6.5,8
6 Balloons,86,5.8,5
Q Ball,90,6.8,7
Knock Down the House,100,6.9,4
Soorma,50,7.4,10
EMO the Musical,75,6.1,7
Abducted in Plain Sight,100,6.8,8
Secret in Their Eyes,39,6.3,3
Bon Cop Bad Cop 2,71,6.6,3
Sólo con tu pareja,67,6.9,8
Rustom,33,7.1,7
The Debt Collector,80,5.7,2
Been So Long,100,5.4,10
Rampant,62,6.3,10
Automata,30,6.1,5
A Little Chaos,48,6.5,1
Don't Be Afraid of the Dark,60,5.6,8
Paheli,57,6.5,6
The Lonely Island Presents: The Unauthorized Bash Brothers Experience,100,7,5
Someone Great,83,6.2,6
Monty Python Live at the Hollywood Bowl,,7.9,3
The 4th Company,100,6.2,8
Amanda Knox,87,6.9,2
My Suicide,57,7.2,3
Anon,39,6.1,9
Brain on Fire,13,6.6,7
Gurgaon,71,6.6,7
A Bad Moms Christmas,31,5.6,8
Scary Movie 2,15,5.3,6
Failure to Launch,24,5.6,1
Set It Up,,6.5,2
The Golem,85,5.6,3
David Brent: Life on the Road,58,6.3,5
Waiting for the Hearse,,8.1,6
Atlantics,95,6.7,8
Lost Girls,73,6.1,5
Lost in London,75,6.2,6
The Force,90,6.7,5
Jonathan,65,5.9,4
Chennai Express,47,6,2
Berserk: The Golden Age Arc I - The Egg of the King,,7.6,1
To the Bone,73,6.8,7
Kabali,64,6.2,7
Popeye,59,5.3,9
Natsamrat,,9.1,9
Get Santa,79,6.2,3
Like Father,49,6.1,1
War Machine,48,6,7
Deidra & Laney Rob a Train,91,6.1,1
Here Alone,50,5.6,7
Falling Inn Love,61,5.6,2
The Bounty Hunter,12,5.6,3
Feminists: What Were They Thinking?,80,6.9,9
Guess Who,42,5.9,8
Wake Up Sid,,7.6,3
Nobody Speak: Trials of the Free Press,91,6.5,4
Bill Burr: Let It Go,,8.4,10
The Polka King,67,5.9,8
Initial D,33,6.4,6
7:19,100,6,7
Happy Anniversary,83,5.7,5
Ultras,60,6,10
Valentine's Day,18,5.7,4
The Lovers,84,6,7
Pari,45,6.6,10
Sleepless,25,5.6,6
How to Be a Latin Lover,39,5.9,4
Detour,65,6.2,1
Louis C.K.: Live at The Comedy Store,,7.9,3
Ghosts of Girlfriends Past,27,5.8,4
A Secret Love,,8.1,6
War on Everyone,61,5.8,2
Lakshya,,7.9,4
Juanita,77,5.9,7
Equals,35,6.1,6
The Last Days of Chez Nous,85,6.6,1
Jaane Tu... Ya Jaane Na,,7.5,8
The Bleeding Edge,100,7.7,2
S Is for Stanley,80,7,7
Hot Girls Wanted,82,6.1,5
Rock On!!,,7.8,8
Agneepath,,7.7,8
Susanne Bartsch: On Top,100,6.6,4
Restless Creature: Wendy Whelan,100,7.1,7
Don,,7.2,4
Clive Davis: The Soundtrack of Our Lives,80,7.4,5
Rolling Thunder Revue: A Bob Dylan Story by Martin Scorsese,92,7.7,9
Goosebumps 2: Haunted Halloween,48,5.6,4
Boyka: Undisputed IV,,7,5
National Parks Adventures,100,7,3
Sand Castle,44,6.3,3
Can't Help Falling in Love,,7.2,7
In the Tall Grass,36,5.4,1
Kevin Hart: Irresponsible,100,6.4,2
The B-Side: Elsa Dorfman's Portrait Photography,97,6.6,1
The Bad Education Movie,63,5.7,5
Marco Polo: One Hundred Eyes,,7.8,1
Beyond the Clouds,58,6.9,1
Below Her Mouth,22,5.5,9
Norman Lear: Just Another Version of You,86,7.2,4
A Tale of Love and Darkness,71,6,2
Godzilla,16,5.4,8
Roxanne  Roxanne,73,6.2,9
Raising Cain,57,6.1,7
Results,84,5.4,2
Hop,25,5.4,10
Toro,80,5.9,9
Reversing Roe,86,7.3,7
Love Likes Coincidences,,7.3,5
The Peacemaker,39,5.9,9
Money Heist: The Phenomenon,,7.5,9
Jim Gaffigan: Obsessed,100,7.6,1
The Final Destination,29,5.2,8
Bleach the Movie: Hell Verse,,7.4,3
Bo Burnham: Make Happy,,8.4,8
For Colored Girls,32,6.1,5
The Heartbreak Kid,29,5.8,3
The Art of the Steal,44,6.3,8
Magic Carpet Ride,,7.4,4
Holiday in the Wild,43,6.1,5
A-X-L,27,5.3,4
Orbiter 9,67,5.9,6
For Love or Money,37,6.2,4
The Package,50,5.5,9
Satan & Adam,88,7.3,6
Gantz:O,,7.1,4
Detective Dee: The Four Heavenly Kings,60,6.4,7
Tau,29,5.8,2
The Tiger Hunter,78,5.7,9
The Body Remembers When the World Broke Open,97,6.7,2
Jenny Slate: Stage Fright,100,5.8,2
Tusk,45,5.3,7
Gemini,71,5.4,5
Little Evil,83,5.7,6
Tom Segura: Mostly Stories,,7.5,5
The Student,87,6.9,5
My Entire High School Sinking Into the Sea,85,6,9
Pokémon the Movie: I Choose You!,33,6.3,3
What the Health,,7.4,6
Bo Burnham: What.,,8.5,9
Frankenstein's Monster's Monster  Frankenstein,80,6.1,2
Mine,17,5.9,5
Tremors 3: Back to Perfection,67,5.3,9
Jim Gaffigan: Mr. Universe,,7.8,8
God's Not Dead,13,4.7,10
Jim Gaffigan: Beyond the Pale,,8,6
Don't Go Breaking My Heart,83,6.5,8
Zero,31,5.5,9
24 Hours to Live,52,5.7,2
Dream Boat,86,5.4,1
A Family Man,13,6.5,7
The Outsider,15,6.3,8
Into the Inferno,90,7.2,3
The Nutcracker and the Four Realms,33,5.5,1
Frank & Lola,69,5.9,9
The Super,40,5.9,5
Adventures in Public School,71,5.8,9
Lust Stories,,6.5,4
A Very Murray Christmas,71,5.5,7
Four Sisters And A Wedding,,7.3,9
The Trust,63,5.4,3
Struggle: The Life and Lost Art of Szukalski,,8,2
Dean,62,6.2,3
Ek Ladki Ko Dekha Toh Aisa Laga,75,5.5,8
In Darkness,47,5.8,7
Rowdy Rathore,55,5.7,2
Secret,,7.5,7
Girl on the Third Floor,81,4.6,9
Mindhorn,91,6.3,9
WHAT DID JACK DO?,92,6.5,2
Dangerous Lies,,5.2,3
Panipat,50,5.5,10
13 Cameras,77,5.1,3
SampleThis,93,6.4,6
Come and Find Me,62,5.7,1
Cirque du Freak: The Vampire's Assistant,38,5.8,4
An Interview with God,60,5.7,3
Naruto the Movie: Ninja Clash in the Land of Snow,,6.7,4
Naruto Shippuden the Movie,,6.9,7
My Ex & Whys,,6.2,9
Naruto Shippuden the Movie: Bonds,,7,1
The Rachel Divide,71,6.2,3
Berlin Calling,,7.3,2
Teefa in Trouble,,7.3,7
Sadece Sen,,7.4,8
Kabhi Haan Kabhi Naa,,7.8,5
Room on the Broom,,7.6,8
Bill Hicks: Sane Man,,8.5,10
6 Years,69,5.6,1
The Magician,,7.4,9
Semana Santa,100,6.1,8
Hostages,100,6.1,3
Do Dooni Chaar,,7.6,1
The Captive,30,5.9,10
Irreplaceable You,32,6.4,4
Naruto the Movie: Legend of the Stone of Gelel,,6.6,4
Barbecue,86,6.4,9
Dark Places,23,6.2,1
Head Count,65,5.3,2
Await Further Instructions,80,4.8,5
Neal Brennan: 3 Mics,,7.9,9
Belgica,57,6.7,8
Amar Akbar Anthony,,7.5,5
Houston  We Have a Problem!,,7.9,10
The Bad Batch,47,5.3,2
Pee Mak Phrakanong,,7.3,4
Ala Vaikunthapurramuloo,,7.2,6
The Resistance Banker,,6.9,6
Drillbit Taylor,26,5.7,8
Jeremiah Tower: The Last Magnificent,84,6.4,1
Closed Circuit,43,6.2,4
At First Light,54,5.5,6
Namastey London,,7.1,7
Harishchandrachi Factory,,8.4,5
I'll See You in My Dreams,80,6.7,3
Superlópez,60,5.3,3
The Skin of the Wolf,60,5.7,5
It Takes Two,8,5.9,7
OtherLife,,6.3,10
Habibie & Ainun,,7.6,6
Cop Out,18,5.6,5
See You Yesterday,94,5.1,7
Fittest On Earth (The Story of the 2015 Reebok CrossFit Games),,7.1,1
The Ivory Game,84,7.9,9
Unicorn Store,55,5.5,7
Acts of Vengeance,55,5.7,8
Stink!,89,7.1,1
The Green Inferno,38,5.3,4
Hum Aapke Hain Koun..!,,7.5,9
The Lodgers,55,5.1,7
No Game No Life: Zero,,7.5,3
Billu,60,6.2,4
Standoff,56,6.1,8
Life 2.0,89,6.2,3
The Awakening of Motti Wolkenbruch,63,6.6,3
Ricky Gervais: Humanity,,7.9,3
Avicii: True Stories,,7.6,7
Unacknowledged,,7.1,10
Shot! The Psycho-Spiritual Mantra of Rock,94,6.7,10
The Incredible Jessica James,86,6.5,1
The Do-Over,9,5.7,8
The Vatican Tapes,20,4.9,2
Aziz Ansari: Buried Alive,,7.3,7
Loving Annabelle,,6.3,10
Who Would You Take to a Deserted Island?,83,5.3,10
The Invisible Guardian,20,6.3,7
St. Agatha,64,5.2,1
Isi & Ossi,,6.4,8
Close,37,5.7,8
American Hangman,44,5.9,7
Aziz Ansari: Right Now,88,7.8,5
Riphagen The Untouchable,,7.2,2
Punjab 1984,,8.5,3
5 Flights Up,46,6.2,9
iBoy,60,6,6
Jim Jefferies: Bare,,8.1,8
Goon: Last of the Enforcers,43,5.8,9
Life After Beth,44,5.6,1
Take Me,67,6.1,7
The Five Venoms,,7.1,9
And Breathe Normally,92,6.8,6
The Tribes of Palos Verdes,64,5.8,4
Pete Davidson: Alive from New York,40,5.9,10
I Am Michael,64,5.6,8
Crazy Beautiful You,,7.2,1
House at the End of the Street,14,5.6,4
Bawarchi,,8,8
The New Romantic,62,5.7,9
A Fall From Grace,,5.8,8
All the Boys Love Mandy Lane,43,5.5,6
Ghost in the Shell Arise - Border 1: Ghost Pain,,7.2,7
Mersal,,7.7,9
Ali Wong: Baby Cobra,,7.5,1
Mucize,,7.6,6
Mute,20,5.4,2
Seal Team Six: The Raid on Osama Bin Laden,50,5.7,9
Radio Rebel,,6,3
The Warriors Gate,50,5.4,2
Shrek the Musical,,7.1,4
Blind Detective,55,6.5,6
Trailer Park Boys: Countdown to Liquor Day,,7.4,10
Dream House,6,6,5
Luka Chuppi,33,6.3,8
Duck Butter,57,5.3,5
Arjun: The Warrior Prince,57,6.8,1
A Plastic Ocean,,8,4
Becoming,,6.6,5
Rising High,,5.7,6
Skiptrace,38,5.7,3
Uppity: The Willy T. Ribbs Story,,8,6
Miss Virginia,60,6.6,4
Wanda Sykes: Not Normal,100,7.1,1
Inuyasha the Movie 2: The Castle Beyond the Looking Glass,,7.5,6
Otherhood,29,6,8
Fireworks  Should We See It from the Side or the Bottom?,43,5.5,7
Leslie Jones: Time Machine,100,5.1,9
Rangoon,55,5.7,2
Bleach the Movie: Fade to Black,,7.3,10
American Son,47,5.6,7
The Motive,63,6.5,1
High Flying Bird,96,6.2,7
Come Sunday,63,5.9,6
Socha Na Tha,,7.5,8
Country Strong,22,6.3,10
The Wrong Missy,,5.8,5
Ri¢hie Ri¢h,24,5.4,6
Apostle,71,6.3,9
Message from the King,43,6.4,1
Crouching Tiger  Hidden Dragon: Sword of Destiny,20,6.1,6
The Decline,,5.9,7
Ronny Chieng: Asian Comedian Destroys America!,,7.4,3
Bill Hicks: Relentless,,8.7,10
Revenger,40,5.7,10
Bhoot,67,6.5,2
American Circumcision,60,7.3,5
Raajneeti,13,7.1,7
Shepherds and Butchers,56,6.8,8
Altered Carbon: Resleeved,,6.5,1
Carrie,20,5.5,6
Chalte Chalte,,6.6,9
For Greater Glory: The True Story of Cristiada,21,6.6,8
Happy New Year,47,5,2
Between Worlds,29,4.4,8
Joseph: King of Dreams,,6.5,6
Savage Dog,75,4.9,5
Mike Birbiglia: The New One,,7.6,2
Close Enemies,58,6.3,3
Tony Robbins: I Am Not Your Guru,45,6.7,1
Kannum Kannum Kollaiyadithaal,,7.7,10
Umrika,75,6.6,4
Yours  Mine & Ours,6,5.5,9
Iliza Shlesinger: War Paint,,6.7,4
Jeff Dunham: Jeff Dunham's Very Special Christmas Special,,7.5,8
The Hurricane Heist,46,5.1,4
Wine Country,68,5.4,10
Bana Masal Anlatma,,7.5,6
Submission,49,5.6,3
Barely Lethal,26,5.4,2
Rodney King,100,5.5,3
Jerry Seinfeld: I'm Telling You for the Last Time,,7.9,1
Buffalo Boys,79,5.8,1
Barbie: Princess Charm School,,6.4,10
Jim Gaffigan: King Baby,,7.8,9
The International,,7.2,6
Flock of Four,60,6,6
Marc Maron: End Times Fun,80,6.8,1
Katt Williams: The Pimp Chronicles Pt. 1,,7.7,4
Immoral Tales,43,5.6,1
4 latas,57,5.9,3
Naruto Shippuden the Movie: Blood Prison,,7.3,8
3 Generations,32,5.9,4
Miss Representation,,7.6,9
Jezebel,89,6.4,8
A Christmas Prince: The Royal Wedding,70,5.2,5
XX,70,4.5,1
Jerry Seinfeld: 23 Hours To Kill,,6.7,8
Miracle in Cell No. 7,,7.5,7
100 Meters,,7.5,7
Dhamaal,,7.3,5
Maktub,,7.5,10
Ghost in the Shell Arise - Border 2: Ghost Whispers,,7.3,1
The Rainbow Troops,,7.8,3
Kaminey,,7.4,10
Chopsticks,20,6.5,6
Bullet Head,59,5.4,5
Moonwalkers,42,6.1,2
Imagine That,41,5.6,8
Ek Hasina Thi,,7.6,3
Bébé's Kids,30,5.8,9
Patrick,36,5.8,3
Naruto the Movie: Guardians of the Crescent Moon Kingdom,,6.5,10
Inuyasha the Movie: Affections Touching Across Time,,7.3,9
Holidays,52,5.1,10
Tom Segura: Disgraceful,,7.6,9
Alt-Right: Age of Rage,87,5.7,7
Sleepover,15,5.3,4
Mission Blue,,8,10
Chillar Party,,7.4,6
Mascots,49,5.7,6
Bill Burr: Walk Your Way Out,,7.3,3
Time to Hunt,83,6.2,9
The Amityville Horror,,6,5
Angamaly Diaries,,8,6
Taylor Tomlinson: Quarter-Life Crisis,,7.4,7
Anthony Jeselnik: Thoughts and Prayers,,7.8,2
Oye Lucky! Lucky Oye!,,7.7,1
Long Shot,,7.4,3
Coffee & Kareem,22,5.1,4
Aarakshan,57,6.2,3
My Next Guest with David Letterman and Shah Rukh Khan,,9.3,9
Eyyvah Eyvah,,7,10
Minimalism: A Documentary About the Important Things,,6.7,1
The Outcasts,50,5.5,6
Inuyasha the Movie 3: Swords of an Honorable Ruler,,7.7,6
Black Snow,57,6.2,8
Tad the Lost Explorer and the Secret of King Midas,29,6.2,10
Yuva,,7.4,8
Pandora,,6.6,8
Major League II,5,5.6,1
La tribu,71,5.8,2
Aamir,,7.7,2
Force 2,55,6.2,9
Bert Kreischer: Secret Time,,7.4,10
Bad Rap,70,6.3,7
Tarzan II,33,5.6,5
What's Up with Love?,,7.8,1
He's Out There,43,5.2,10
The Seven Deadly Sins: Prisoners of the Sky,,7.1,9
Eh Janam Tumhare Lekhe,,8.7,3
Bill Hicks: Revelations,,8.6,4
I Am Not an Easy Man,,6.3,1
Rugrats Go Wild,39,5.6,2
Donald Glover: Weirdo,,7.5,9
Once Upon a Time in Mumbaai,,7.4,4
Iliza Shlesinger: Freezing Hot,,6.9,5
Yucatán,60,5.4,8
Trespass Against Us,57,5.8,1
The Last Summer,17,5.6,6
Sinister 2,16,5.3,7
Have a Good Trip: Adventures in Psychedelics,,7,2
Bobbi Jene,59,6.2,3
Dragon Quest: Your Story,,6.6,10
A Second Chance,,7.1,2
Ajji,56,7,9
Bennett's War,50,5.5,10
Our Lovers,20,6.7,1
A Haunted House,9,5,1
Unbreakable Kimmy Schmidt: Kimmy vs. the Reverend,,7.7,9
Attacking the Devil: Harold Evans and the Last Nazi War Crime,100,8.1,4
Every Time I Die,100,5,2
Jeff Dunham: Controlled Chaos,,7.5,5
APEX: The Story of the Hypercar,,7.4,7
Life in the Doghouse,,8.4,2
Jim Jefferies: Freedumb,,7.7,8
Little Boxes,67,5.9,8
Seth Meyers: Lobby Baby,,7.5,7
Kevin Hart: Seriously Funny,,7.6,5
Anthony Jeselnik: Fire in the Maternity Ward,80,7,3
The Goods: Live Hard  Sell Hard,27,5.8,1
U Turn,,7.5,8
Violet Evergarden: Eternity and the Auto Memory Doll,,7.4,10
The After Party,,5.8,5
Love per Square Foot,,7.2,9
Sad Hill Unearthed,,7.3,10
That Thing Called Tadhana,,7.5,4
Jeff Dunham: Arguing with Myself,,8,1
Sandy Wexler,27,5.1,4
Kickboxer: Vengeance,41,4.9,6
Christmas Inheritance,43,5.7,7
Sex and the City 2,16,4.5,5
Badland,50,5.7,4
A Land Imagined,67,6.3,4
The Most Assassinated Woman in the World,86,5.3,6
Merku Thodarchi Malai,,8.6,8
Guilty,,5.5,7
89,,7.7,2
Bushwick,47,5.2,10
Mike Birbiglia: Thank God for Jokes,,7.5,9
Dilwale,21,5.2,10
Kung Fu Panda: Secrets of the Scroll,,7.1,7
Trevor Noah: Afraid of the Dark,,7.2,3
Race,,6.7,4
The Death and Life of Marsha P. Johnson,95,7.2,3
Zach Galifianakis: Live at the Purple Onion,,7.4,1
Asperger's Are Us,100,6.7,5
Hard Tide,100,4.7,4
Dream/Killer,,7.4,8
She's Dating the Gangster,,7.2,1
Fashion,,6.9,4
Ibiza,75,5.2,4
Jailbreak,70,5.4,9
Game Over  Man!,9,5.4,4
The Same Blood,100,6,2
Love Wedding Repeat,21,5.5,3
Starting Over Again,,7.1,4
Apollo 18,23,5.2,10
The Climb,,6.9,3
Strange Weather,58,5.9,1
Rolling Papers,58,6.2,8
My Beautiful Broken Brain,,7.1,8
Inuyasha the Movie 4: Fire on the Mystic Island,,7.4,4
Derren Brown: Sacrifice,,7.1,8
Joe Rogan: Triggered,,7.5,4
Chernobyl Diaries,19,5,10
Kung Fu Panda Holiday,,6.8,10
The Sea of Trees,15,6.1,6
Room for Rent,88,5.4,1
The Cat in the Hat,9,3.9,2
The African Doctor,,7,5
Nothing to Hide,,6.8,1
All Good,100,6.4,9
Cut Bank,37,6,2
Skydancers,,8.2,5
Casa De Mi Padre,41,5.5,4
Baaghi,30,5.2,1
Love Aaj Kal,17,5.2,4
Opening Night,,6.2,2
Demonic,33,5.3,5
A Sun,,7.7,7
True Memoirs of an International Assassin,,5.9,7
Sour Apples,,7.1,3
Earth and Blood,,5,8
The Longshots,41,5.4,1
Inhuman Kiss,,6.5,8
5 cm,,7.2,1
Friend Request,16,5.3,10
The Art of Loving: Story of Michalina Wislocka,,7.1,1
Bert Kreischer: Hey Big Boy,,7.1,2
When Two Worlds Collide,91,7.7,8
Blind Date,,6.6,1
Chup Chup Ke,,6.8,2
The Duel,26,5.8,8
The Hunter's Prayer,,5.5,9
Naruto Shippuden the Movie: The Lost Tower,,7,4
Tom Segura: Completely Normal,,7.8,2
Chris D'Elia: No Pain,,6,5
Silent Hill: Revelation 3D,10,5,4
Hangman,5,5.2,8
Norm Macdonald: Hitler's Dog  Gossip & Trickery,100,7.2,9
Haraamkhor,63,6.4,2
Lila & Eve,40,5.8,7
Monty Python Live (Mostly),,7.7,6
Kevin Hart: I'm a Grown Little Man,,7.7,4
Ordinary World,47,5.5,3
Polar,16,6.3,8
Mumbai Meri Jaan,,7.7,6
Ek Main Aur Ekk Tu,63,5.8,5
The Warning,56,5.9,7
Iron Sky The Coming Race,29,5,8
Lupt,,7.3,7
The Plagues of Breslau,,5.7,2
Life in a Metro,,7.4,2
1000 Mabrouk,,7.4,5
Shimmer Lake,50,6.2,9
Rich in Love,,6,5
Mohenjo Daro,38,5.7,8
The Trailer Park Boys Xmas Special,,8,4
Barbie: The Princess & The Popstar,,5.7,10
Murder to Mercy: The Cyntoia Brown Story,,6.3,8
Soul Plane,18,4.5,2
I See You,,7.7,4
American Anarchist,67,5.8,8
Dancing with the Birds,,8.3,3
The Coldest Game,,6.2,4
Dragons: Dawn Of The Dragon Racers,,7,7
She Hate Me,19,5.3,4
Jimmy Carr: Funny Business,,7.2,5
Baazaar,40,6.7,1
The Week Of,27,5.1,4
Lady Bloodfight,40,5.6,8
Naruto Shippuden the Movie: The Will of Fire,,7.2,8
Look & See: A Portrait of Wendell Berry,50,7,10
Earthquake Bird,57,5.9,7
Mohawk,84,4.5,8
K-On! The Movie,,7.6,7
Untamed Romania,,8.7,7
Sarkar,,6.8,10
Bokeh,45,5,9
W.E.,12,6.3,4
18 Presents,,6.7,4
Mujhse Shaadi Karogi,,6.7,2
Barcelona: A Love Untold,,6.8,9
Hitler: A Career,,7.5,3
Everyday I Love You,,7,6
Across the Line,83,5.1,4
K. D.,,8.6,9
Casting JonBenet,82,6.1,8
Burn Out,,6.2,2
Giant,,6.7,9
By the Sea,34,5.3,10
Illang: The Wolf Brigade,29,6,8
The Perfect Dictatorship,,7.2,7
LSD: Love  Sex aur Dhokha,,7.1,7
IO,57,4.7,1
Seventeen,,7.2,9
Nazi Concentration Camps,,8.3,3
Jerry Before Seinfeld,,7,1
Jim Jefferies: This Is Me Now,,7.3,5
Hope Springs Eternal,88,4.7,8
Take Your Pills,50,6.4,5
Where the Money Is,47,6.2,5
Mubarakan,43,5.6,3
Vincent N Roxxy,41,5.5,6
Tall Girl,44,5.2,5
Namak Halaal,,7.3,10
USS Indianapolis: Men of Courage,17,5.2,8
Tom Segura: Ball Hog,,7.3,4
Pachamama,,6.7,8
Godzilla: Planet of the Monsters,,6,8
Delhi-6,40,6.1,4
Steel Rain,,7.1,1
Iliza Shlesinger: Elder Millennial,,7.2,4
Sudani from Nigeria,,8.2,3
Tremors: A Cold Day in Hell,40,5,9
Rainbow Time,67,5.9,4
Hum Saath Saath Hain,,6.2,1
Denis Leary: No Cure for Cancer,,7.5,2
The Last Airbender,5,4.1,3
Print the Legend,,7.1,7
Step Sisters,22,5.4,5
Trailer Park Boys: Say Goodnight to the Bad Guys,,7.9,8
The Fury of a Patient Man,,6.8,7
Tini: The New Life of Violetta,,5.5,4
Speech & Debate,55,5.9,9
Gagarin: First in Space,,6.6,10
Playing for Time,,7.4,1
Yes or No,,6.8,9
Uyare,,8.1,3
Backtrack,30,5.9,5
Warehoused,100,7.7,2
Don't Knock Twice,24,5.1,2
Delirium,,5.7,9
Thithi,,8.2,5
Joe Rogan: Strange Times,,7.4,9
Froning: The Fittest Man In History,,6.7,8
Demetri Martin: Live (At The Time),,7.4,9
The Man Without Gravity,,6.3,2
Postcards from London,53,5,6
Keith Richards: Under the Influence,,7.1,7
Angela's Christmas,,7,4
The Black Godfather,100,6.5,8
Barbie: A Fairy Secret,,5.7,1
Martin Lawrence Live: Runteldat,39,5.4,2
Organize İşler: Sazan Sarmalı,,6,5
School Life,,6.4,4
Eyyvah Eyvah 2,,6.6,10
Solo,,7.1,9
Happy Old Year,,7.5,1
Money,,5.5,4
Trolls Holiday,,6.2,1
The Main Event,30,4.7,5
Walt Disney Animation Studios Short Films Collection,,7.7,5
Rukh,100,6.5,8
Jeff Dunham: Beside Himself,,6.7,6
Battle,,6,9
Luciano Mellera: Infantiloide,,8.6,5
Mo' Money,16,5.5,3
Satte Pe Satta,,7.2,5
Special Correspondents,18,5.8,5
Pokémon: Mewtwo Strikes Back - Evolution,44,5.7,8
Small Crimes,58,5.8,8
The Assignment,34,4.6,3
Yours Sincerely  Kanan Gill,,7.2,9
Shelby American,,7.2,7
A Perfect Ending,,5.7,10
Full Out,,6.4,5
Mad World,,7.3,4
Wedding Association,,7.1,1
Agatha and the Truth of Murder,,6.3,1
Love Beats Rhymes,44,5.3,4
Public Works,,6.7,6
Running Shaadi,,6.7,1
Toc Toc,,6.7,5
Aykut Enişte,,7.1,2
Bhagam Bhag,,6.3,1
1898: Our Last Men in the Philippines,,6.5,3
Kara Bela,,6.9,5
Snow Day,29,5.1,10
Lion's Heart,,6.7,5
Jem and the Holograms,22,4.1,4
Rakuen Tsuihou - Expelled from Paradise,,6.7,1
Godzilla: City on the Edge of Battle,,5.8,5
审死官,,6.9,6
Burlesque: Heart of the Glitter Tribe,83,5.8,9
The Silence of the Marsh,50,5,4
Mrs. Serial Killer,,4.5,2
How It Ends,17,5,9
Holy Camp!,,6.3,7
El Camino Christmas,40,5.7,2
The Lighthouse of the Orcas,,6.7,6
Seven Sundays,,7.9,7
Cuddle Weather,,6.2,5
Search Party,11,5.6,9
The Legend of Cocaine Island,78,6.3,3
Barbie in A Mermaid Tale,,6.2,5
Dabbe: Cin Çarpması,,6.8,5
Ghost in the Shell Arise - Border 3: Ghost Tears,,7.2,9
Dave Chappelle: The Kennedy Center Mark Twain Prize,,7.4,3
Love Ni Bhavai,,8.4,1
Malevolent,38,4.8,1
Dayveon,71,6.3,2
Tune in for Love,,7.1,2
Paper Year,71,5.1,9
Point Blank,38,5.7,5
Connected,,6.6,6
Sillu Karupatti,,8.3,8
Chelsea Peretti: One of the Greats,,7,10
The Wedding Party,,6,6
The Adventures of Sharkboy and Lavagirl,19,3.5,7
Katherine Ryan: In Trouble,,6.9,7
Next Avengers: Heroes of Tomorrow,,6.3,6
A Life of Speed: The Juan Manuel Fangio Story,,6.7,4
Red Istanbul,,5.5,3
Swearnet: The Movie,20,5.9,4
DragonHeart: A New Beginning,40,4.5,2
The Scorpion King: Book of Souls,,4.6,9
I Am Wrath,11,5.4,7
Aziz Ansari: Live at Madison Square Garden,,6.6,5
Paskal: The Movie,,6.8,10
Raja Hindustani,,6.2,7
Goyo: The Boy General,,6.7,9
Tales from the Hood 2,75,4.4,6
The Little Vampire 3D,14,5.4,5
Dragonheart: Vengeance,,5.1,10
